"ecosystem_type","name2","realm","metric","value"
"Grass/Shrub","PUNA HAW","Terrestrial","dir_2013_2016",-1
"Grass/Shrub","PUNA HAW","Terrestrial","dir_2013_2019",-1
"Grass/Shrub","PUNA HAW","Terrestrial","dir_2016_2019",-1
"Grass/Shrub","PUNA HAW","Terrestrial","pct_change_2013_2016",-2.49931243124312
"Grass/Shrub","PUNA HAW","Terrestrial","pct_change_2013_2019",-4.4485698569857
"Grass/Shrub","PUNA HAW","Terrestrial","pct_change_2016_2019",-1.99922428687282
"Grass/Shrub","PUNA KAU","Terrestrial","area_km2_2013",76.69
"Grass/Shrub","PUNA KAU","Terrestrial","area_km2_2016",75.31
"Grass/Shrub","PUNA KAU","Terrestrial","area_km2_2019",73.57
"Grass/Shrub","PUNA KAU","Terrestrial","change_km2_2013_2016",-1.38
"Grass/Shrub","PUNA KAU","Terrestrial","change_km2_2013_2019",-3.12
"Grass/Shrub","PUNA KAU","Terrestrial","change_km2_2016_2019",-1.74000000000001
"Grass/Shrub","PUNA KAU","Terrestrial","dir_2013_2016",-1
"Grass/Shrub","PUNA KAU","Terrestrial","dir_2013_2019",-1
"Grass/Shrub","PUNA KAU","Terrestrial","dir_2016_2019",-1
"Grass/Shrub","PUNA KAU","Terrestrial","pct_change_2013_2016",-1.79945234059199
"Grass/Shrub","PUNA KAU","Terrestrial","pct_change_2013_2019",-4.06832703090364
"Grass/Shrub","PUNA KAU","Terrestrial","pct_change_2016_2019",-2.31045013942373
"Grass/Shrub","WAIALUA","Terrestrial","area_km2_2013",63.61
"Grass/Shrub","WAIALUA","Terrestrial","area_km2_2016",62.55
"Grass/Shrub","WAIALUA","Terrestrial","area_km2_2019",56.86
"Grass/Shrub","WAIALUA","Terrestrial","change_km2_2013_2016",-1.06
"Grass/Shrub","WAIALUA","Terrestrial","change_km2_2013_2019",-6.75
"Grass/Shrub","WAIALUA","Terrestrial","change_km2_2016_2019",-5.69
"Grass/Shrub","WAIALUA","Terrestrial","dir_2013_2016",-1
"Grass/Shrub","WAIALUA","Terrestrial","dir_2013_2019",-1
"Grass/Shrub","WAIALUA","Terrestrial","dir_2016_2019",-1
"Grass/Shrub","WAIALUA","Terrestrial","pct_change_2013_2016",-1.66640465335639
"Grass/Shrub","WAIALUA","Terrestrial","pct_change_2013_2019",-10.6115390661846
"Grass/Shrub","WAIALUA","Terrestrial","pct_change_2016_2019",-9.09672262190247
"Grass/Shrub","WAIANAE","Terrestrial","area_km2_2013",64.47
"Grass/Shrub","WAIANAE","Terrestrial","area_km2_2016",64.97
"Grass/Shrub","WAIANAE","Terrestrial","area_km2_2019",64.13
"Grass/Shrub","WAIANAE","Terrestrial","change_km2_2013_2016",0.5
"Grass/Shrub","WAIANAE","Terrestrial","change_km2_2013_2019",-0.340000000000003
"Grass/Shrub","WAIANAE","Terrestrial","change_km2_2016_2019",-0.840000000000003
"Grass/Shrub","WAIANAE","Terrestrial","dir_2013_2016",1
"Grass/Shrub","WAIANAE","Terrestrial","dir_2013_2019",-1
"Grass/Shrub","WAIANAE","Terrestrial","dir_2016_2019",-1
"Grass/Shrub","WAIANAE","Terrestrial","pct_change_2013_2016",0.77555452148286
"Grass/Shrub","WAIANAE","Terrestrial","pct_change_2013_2019",-0.52737707460835
"Grass/Shrub","WAIANAE","Terrestrial","pct_change_2016_2019",-1.29290441742343
"Grass/Shrub","WAILUKU","Terrestrial","area_km2_2013",44.39
"Grass/Shrub","WAILUKU","Terrestrial","area_km2_2016",41.72
"Grass/Shrub","WAILUKU","Terrestrial","area_km2_2019",41.44
"Grass/Shrub","WAILUKU","Terrestrial","change_km2_2013_2016",-2.67
"Grass/Shrub","WAILUKU","Terrestrial","change_km2_2013_2019",-2.95
"Grass/Shrub","WAILUKU","Terrestrial","change_km2_2016_2019",-0.280000000000001
"Grass/Shrub","WAILUKU","Terrestrial","dir_2013_2016",-1
"Grass/Shrub","WAILUKU","Terrestrial","dir_2013_2019",-1
"Grass/Shrub","WAILUKU","Terrestrial","dir_2016_2019",-1
"Grass/Shrub","WAILUKU","Terrestrial","pct_change_2013_2016",-6.01486821356162
"Grass/Shrub","WAILUKU","Terrestrial","pct_change_2013_2019",-6.6456409101149
"Grass/Shrub","WAILUKU","Terrestrial","pct_change_2016_2019",-0.671140939597318
"Open Ocean","EWA","Marine","area_km2_2013",108.08
"Open Ocean","EWA","Marine","area_km2_2016",108.08
"Open Ocean","EWA","Marine","area_km2_2019",108.08
"Open Ocean","EWA","Marine","change_km2_2013_2016",0
"Open Ocean","EWA","Marine","change_km2_2013_2019",0
"Open Ocean","EWA","Marine","change_km2_2016_2019",0
"Open Ocean","EWA","Marine","dir_2013_2016",0
"Open Ocean","EWA","Marine","dir_2013_2019",0
"Open Ocean","EWA","Marine","dir_2016_2019",0
"Open Ocean","EWA","Marine","pct_change_2013_2016",0
"Open Ocean","EWA","Marine","pct_change_2013_2019",0
"Open Ocean","EWA","Marine","pct_change_2016_2019",0
"Open Ocean","HALELEA","Marine","area_km2_2013",65.53
"Open Ocean","HALELEA","Marine","area_km2_2016",65.53
"Open Ocean","HALELEA","Marine","area_km2_2019",65.53
"Open Ocean","HALELEA","Marine","change_km2_2013_2016",0
"Open Ocean","HALELEA","Marine","change_km2_2013_2019",0
"Open Ocean","HALELEA","Marine","change_km2_2016_2019",0
"Open Ocean","HALELEA","Marine","dir_2013_2016",0
"Open Ocean","HALELEA","Marine","dir_2013_2019",0
"Open Ocean","HALELEA","Marine","dir_2016_2019",0
"Open Ocean","HALELEA","Marine","pct_change_2013_2016",0
"Open Ocean","HALELEA","Marine","pct_change_2013_2019",0
"Open Ocean","HALELEA","Marine","pct_change_2016_2019",0
"Open Ocean","HAMAKUA","Marine","area_km2_2013",233.53
"Open Ocean","HAMAKUA","Marine","area_km2_2016",233.53
"Open Ocean","HAMAKUA","Marine","area_km2_2019",233.53
"Open Ocean","HAMAKUA","Marine","change_km2_2013_2016",0
"Open Ocean","HAMAKUA","Marine","change_km2_2013_2019",0
"Open Ocean","HAMAKUA","Marine","change_km2_2016_2019",0
"Open Ocean","HAMAKUA","Marine","dir_2013_2016",0
"Open Ocean","HAMAKUA","Marine","dir_2013_2019",0
"Open Ocean","HAMAKUA","Marine","dir_2016_2019",0
"Open Ocean","HAMAKUA","Marine","pct_change_2013_2016",0
"Open Ocean","HAMAKUA","Marine","pct_change_2013_2019",0
"Open Ocean","HAMAKUA","Marine","pct_change_2016_2019",0
"Open Ocean","HAMAKUALOA","Marine","area_km2_2013",98.81
"Open Ocean","HAMAKUALOA","Marine","area_km2_2016",98.81
"Open Ocean","HAMAKUALOA","Marine","area_km2_2019",98.81
"Open Ocean","HAMAKUALOA","Marine","change_km2_2013_2016",0
"Open Ocean","HAMAKUALOA","Marine","change_km2_2013_2019",0
"Open Ocean","HAMAKUALOA","Marine","change_km2_2016_2019",0
"Open Ocean","HAMAKUALOA","Marine","dir_2013_2016",0
"Open Ocean","HAMAKUALOA","Marine","dir_2013_2019",0
"Open Ocean","HAMAKUALOA","Marine","dir_2016_2019",0
"Open Ocean","HAMAKUALOA","Marine","pct_change_2013_2016",0
"Open Ocean","HAMAKUALOA","Marine","pct_change_2013_2019",0
"Open Ocean","HAMAKUALOA","Marine","pct_change_2016_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","area_km2_2013",41.22
"Open Ocean","HAMAKUAPOKO","Marine","area_km2_2016",41.22
"Open Ocean","HAMAKUAPOKO","Marine","area_km2_2019",41.22
"Open Ocean","HAMAKUAPOKO","Marine","change_km2_2013_2016",0
"Open Ocean","HAMAKUAPOKO","Marine","change_km2_2013_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","change_km2_2016_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","dir_2013_2016",0
"Open Ocean","HAMAKUAPOKO","Marine","dir_2013_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","dir_2016_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","pct_change_2013_2016",0
"Open Ocean","HAMAKUAPOKO","Marine","pct_change_2013_2019",0
"Open Ocean","HAMAKUAPOKO","Marine","pct_change_2016_2019",0
"Open Ocean","HANA","Marine","area_km2_2013",127.26
"Open Ocean","HANA","Marine","area_km2_2016",127.26
"Open Ocean","HANA","Marine","area_km2_2019",127.26
"Open Ocean","HANA","Marine","change_km2_2013_2016",0
"Open Ocean","HANA","Marine","change_km2_2013_2019",0
"Open Ocean","HANA","Marine","change_km2_2016_2019",0
"Open Ocean","HANA","Marine","dir_2013_2016",0
"Open Ocean","HANA","Marine","dir_2013_2019",0
"Open Ocean","HANA","Marine","dir_2016_2019",0
"Open Ocean","HANA","Marine","pct_change_2013_2016",0
"Open Ocean","HANA","Marine","pct_change_2013_2019",0
"Open Ocean","HANA","Marine","pct_change_2016_2019",0
"Open Ocean","HILO","Marine","area_km2_2013",298.17
"Open Ocean","HILO","Marine","area_km2_2016",298.17
"Open Ocean","HILO","Marine","area_km2_2019",298.17
"Open Ocean","HILO","Marine","change_km2_2013_2016",0
"Open Ocean","HILO","Marine","change_km2_2013_2019",0
"Open Ocean","HILO","Marine","change_km2_2016_2019",0
"Open Ocean","HILO","Marine","dir_2013_2016",0
"Open Ocean","HILO","Marine","dir_2013_2019",0
"Open Ocean","HILO","Marine","dir_2016_2019",0
"Open Ocean","HILO","Marine","pct_change_2013_2016",0
"Open Ocean","HILO","Marine","pct_change_2013_2019",0
"Open Ocean","HILO","Marine","pct_change_2016_2019",0
"Open Ocean","HONUAULA","Marine","area_km2_2013",128.5
"Open Ocean","HONUAULA","Marine","area_km2_2016",128.5
"Open Ocean","HONUAULA","Marine","area_km2_2019",128.5
"Open Ocean","HONUAULA","Marine","change_km2_2013_2016",0
"Open Ocean","HONUAULA","Marine","change_km2_2013_2019",0
"Open Ocean","HONUAULA","Marine","change_km2_2016_2019",0
"Open Ocean","HONUAULA","Marine","dir_2013_2016",0
"Open Ocean","HONUAULA","Marine","dir_2013_2019",0
"Open Ocean","HONUAULA","Marine","dir_2016_2019",0
"Open Ocean","HONUAULA","Marine","pct_change_2013_2016",0
"Open Ocean","HONUAULA","Marine","pct_change_2013_2019",0
"Open Ocean","HONUAULA","Marine","pct_change_2016_2019",0
"Open Ocean","KAANAPALI","Marine","area_km2_2013",83.81
"Open Ocean","KAANAPALI","Marine","area_km2_2016",83.81
"Open Ocean","KAANAPALI","Marine","area_km2_2019",83.81
"Open Ocean","KAANAPALI","Marine","change_km2_2013_2016",0
"Open Ocean","KAANAPALI","Marine","change_km2_2013_2019",0
"Open Ocean","KAANAPALI","Marine","change_km2_2016_2019",0
"Open Ocean","KAANAPALI","Marine","dir_2013_2016",0
"Open Ocean","KAANAPALI","Marine","dir_2013_2019",0
"Open Ocean","KAANAPALI","Marine","dir_2016_2019",0
"Open Ocean","KAANAPALI","Marine","pct_change_2013_2016",0
"Open Ocean","KAANAPALI","Marine","pct_change_2013_2019",0
"Open Ocean","KAANAPALI","Marine","pct_change_2016_2019",0
"Open Ocean","KALAWA","Marine","area_km2_2013",120.59
"Open Ocean","KALAWA","Marine","area_km2_2016",120.59
"Open Ocean","KALAWA","Marine","area_km2_2019",120.59
"Open Ocean","KALAWA","Marine","change_km2_2013_2016",0
"Open Ocean","KALAWA","Marine","change_km2_2013_2019",0
"Open Ocean","KALAWA","Marine","change_km2_2016_2019",0
"Open Ocean","KALAWA","Marine","dir_2013_2016",0
"Open Ocean","KALAWA","Marine","dir_2013_2019",0
"Open Ocean","KALAWA","Marine","dir_2016_2019",0
"Open Ocean","KALAWA","Marine","pct_change_2013_2016",0
"Open Ocean","KALAWA","Marine","pct_change_2013_2019",0
"Open Ocean","KALAWA","Marine","pct_change_2016_2019",0
"Open Ocean","KALUAKOI","Marine","area_km2_2013",176.22
"Open Ocean","KALUAKOI","Marine","area_km2_2016",176.22
"Open Ocean","KALUAKOI","Marine","area_km2_2019",176.22
"Open Ocean","KALUAKOI","Marine","change_km2_2013_2016",0
"Open Ocean","KALUAKOI","Marine","change_km2_2013_2019",0
"Open Ocean","KALUAKOI","Marine","change_km2_2016_2019",0
"Open Ocean","KALUAKOI","Marine","dir_2013_2016",0
"Open Ocean","KALUAKOI","Marine","dir_2013_2019",0
"Open Ocean","KALUAKOI","Marine","dir_2016_2019",0
"Open Ocean","KALUAKOI","Marine","pct_change_2013_2016",0
"Open Ocean","KALUAKOI","Marine","pct_change_2013_2019",0
"Open Ocean","KALUAKOI","Marine","pct_change_2016_2019",0
"Open Ocean","KAU","Marine","area_km2_2013",497.5
"Open Ocean","KAU","Marine","area_km2_2016",497.5
"Open Ocean","KAU","Marine","area_km2_2019",497.5
"Open Ocean","KAU","Marine","change_km2_2013_2016",0
"Open Ocean","KAU","Marine","change_km2_2013_2019",0
"Open Ocean","KAU","Marine","change_km2_2016_2019",0
"Open Ocean","KAU","Marine","dir_2013_2016",0
"Open Ocean","KAU","Marine","dir_2013_2019",0
"Open Ocean","KAU","Marine","dir_2016_2019",0
"Open Ocean","KAU","Marine","pct_change_2013_2016",0
"Open Ocean","KAU","Marine","pct_change_2013_2019",0
"Open Ocean","KAU","Marine","pct_change_2016_2019",0
"Open Ocean","KEALALOLOA","Marine","area_km2_2013",78.25
"Open Ocean","KEALALOLOA","Marine","area_km2_2016",78.25
"Open Ocean","KEALALOLOA","Marine","area_km2_2019",78.25
"Open Ocean","KEALALOLOA","Marine","change_km2_2013_2016",0
"Open Ocean","KEALALOLOA","Marine","change_km2_2013_2019",0
"Open Ocean","KEALALOLOA","Marine","change_km2_2016_2019",0
"Open Ocean","KEALALOLOA","Marine","dir_2013_2016",0
"Open Ocean","KEALALOLOA","Marine","dir_2013_2019",0
"Open Ocean","KEALALOLOA","Marine","dir_2016_2019",0
"Open Ocean","KEALALOLOA","Marine","pct_change_2013_2016",0
"Open Ocean","KEALALOLOA","Marine","pct_change_2013_2019",0
"Open Ocean","KEALALOLOA","Marine","pct_change_2016_2019",0
"Open Ocean","KIPAHULU","Marine","area_km2_2013",42.18
"Open Ocean","KIPAHULU","Marine","area_km2_2016",42.18
"Open Ocean","KIPAHULU","Marine","area_km2_2019",42.18
"Open Ocean","KIPAHULU","Marine","change_km2_2013_2016",0
"Open Ocean","KIPAHULU","Marine","change_km2_2013_2019",0
"Open Ocean","KIPAHULU","Marine","change_km2_2016_2019",0
"Open Ocean","KIPAHULU","Marine","dir_2013_2016",0
"Open Ocean","KIPAHULU","Marine","dir_2013_2019",0
"Open Ocean","KIPAHULU","Marine","dir_2016_2019",0
"Open Ocean","KIPAHULU","Marine","pct_change_2013_2016",0
"Open Ocean","KIPAHULU","Marine","pct_change_2013_2019",0
"Open Ocean","KIPAHULU","Marine","pct_change_2016_2019",0
"Open Ocean","KOHALA","Marine","area_km2_2013",330.97
"Open Ocean","KOHALA","Marine","area_km2_2016",330.97
"Open Ocean","KOHALA","Marine","area_km2_2019",330.97
"Open Ocean","KOHALA","Marine","change_km2_2013_2016",0
"Open Ocean","KOHALA","Marine","change_km2_2013_2019",0
"Open Ocean","KOHALA","Marine","change_km2_2016_2019",0
"Open Ocean","KOHALA","Marine","dir_2013_2016",0
"Open Ocean","KOHALA","Marine","dir_2013_2019",0
"Open Ocean","KOHALA","Marine","dir_2016_2019",0
"Open Ocean","KOHALA","Marine","pct_change_2013_2016",0
"Open Ocean","KOHALA","Marine","pct_change_2013_2019",0
"Open Ocean","KOHALA","Marine","pct_change_2016_2019",0
"Open Ocean","KONA HAW","Marine","area_km2_2013",541.15
"Open Ocean","KONA HAW","Marine","area_km2_2016",541.15
"Open Ocean","KONA HAW","Marine","area_km2_2019",541.15
"Open Ocean","KONA HAW","Marine","change_km2_2013_2016",0
"Open Ocean","KONA HAW","Marine","change_km2_2013_2019",0
"Open Ocean","KONA HAW","Marine","change_km2_2016_2019",0
"Open Ocean","KONA HAW","Marine","dir_2013_2016",0
"Open Ocean","KONA HAW","Marine","dir_2013_2019",0
"Open Ocean","KONA HAW","Marine","dir_2016_2019",0
"Open Ocean","KONA HAW","Marine","pct_change_2013_2016",0
"Open Ocean","KONA HAW","Marine","pct_change_2013_2019",0
"Open Ocean","KONA HAW","Marine","pct_change_2016_2019",0
"Open Ocean","KONA KAH","Marine","area_km2_2013",170.36
"Open Ocean","KONA KAH","Marine","area_km2_2016",170.36
"Open Ocean","KONA KAH","Marine","area_km2_2019",170.36
"Open Ocean","KONA KAH","Marine","change_km2_2013_2016",0
"Open Ocean","KONA KAH","Marine","change_km2_2013_2019",0
"Open Ocean","KONA KAH","Marine","change_km2_2016_2019",0
"Open Ocean","KONA KAH","Marine","dir_2013_2016",0
"Open Ocean","KONA KAH","Marine","dir_2013_2019",0
"Open Ocean","KONA KAH","Marine","dir_2016_2019",0
"Open Ocean","KONA KAH","Marine","pct_change_2013_2016",0
"Open Ocean","KONA KAH","Marine","pct_change_2013_2019",0
"Open Ocean","KONA KAH","Marine","pct_change_2016_2019",0
"Open Ocean","KONA KAU","Marine","area_km2_2013",188.33
"Open Ocean","KONA KAU","Marine","area_km2_2016",188.33
"Open Ocean","KONA KAU","Marine","area_km2_2019",188.33
"Open Ocean","KONA KAU","Marine","change_km2_2013_2016",0
"Open Ocean","KONA KAU","Marine","change_km2_2013_2019",0
"Open Ocean","KONA KAU","Marine","change_km2_2016_2019",0
"Open Ocean","KONA KAU","Marine","dir_2013_2016",0
"Open Ocean","KONA KAU","Marine","dir_2013_2019",0
"Open Ocean","KONA KAU","Marine","dir_2016_2019",0
"Open Ocean","KONA KAU","Marine","pct_change_2013_2016",0
"Open Ocean","KONA KAU","Marine","pct_change_2013_2019",0
"Open Ocean","KONA KAU","Marine","pct_change_2016_2019",0
"Open Ocean","KONA LAN","Marine","area_km2_2013",238.84
"Open Ocean","KONA LAN","Marine","area_km2_2016",238.84
"Open Ocean","KONA LAN","Marine","area_km2_2019",238.84
"Open Ocean","KONA LAN","Marine","change_km2_2013_2016",0
"Open Ocean","KONA LAN","Marine","change_km2_2013_2019",0
"Open Ocean","KONA LAN","Marine","change_km2_2016_2019",0
"Open Ocean","KONA LAN","Marine","dir_2013_2016",0
"Open Ocean","KONA LAN","Marine","dir_2013_2019",0
"Open Ocean","KONA LAN","Marine","dir_2016_2019",0
"Open Ocean","KONA LAN","Marine","pct_change_2013_2016",0
"Open Ocean","KONA LAN","Marine","pct_change_2013_2019",0
"Open Ocean","KONA LAN","Marine","pct_change_2016_2019",0
"Open Ocean","KONA MOL","Marine","area_km2_2013",164.81
"Open Ocean","KONA MOL","Marine","area_km2_2016",164.81
"Open Ocean","KONA MOL","Marine","area_km2_2019",164.81
"Open Ocean","KONA MOL","Marine","change_km2_2013_2016",0
"Open Ocean","KONA MOL","Marine","change_km2_2013_2019",0
"Open Ocean","KONA MOL","Marine","change_km2_2016_2019",0
"Open Ocean","KONA MOL","Marine","dir_2013_2016",0
"Open Ocean","KONA MOL","Marine","dir_2013_2019",0
"Open Ocean","KONA MOL","Marine","dir_2016_2019",0
"Open Ocean","KONA MOL","Marine","pct_change_2013_2016",0
"Open Ocean","KONA MOL","Marine","pct_change_2013_2019",0
"Open Ocean","KONA MOL","Marine","pct_change_2016_2019",0
"Open Ocean","KONA NIH","Marine","area_km2_2013",187.05
"Open Ocean","KONA NIH","Marine","area_km2_2016",187.05
"Open Ocean","KONA NIH","Marine","area_km2_2019",187.05
"Open Ocean","KONA NIH","Marine","change_km2_2013_2016",0
"Open Ocean","KONA NIH","Marine","change_km2_2013_2019",0
"Open Ocean","KONA NIH","Marine","change_km2_2016_2019",0
"Open Ocean","KONA NIH","Marine","dir_2013_2016",0
"Open Ocean","KONA NIH","Marine","dir_2013_2019",0
"Open Ocean","KONA NIH","Marine","dir_2016_2019",0
"Open Ocean","KONA NIH","Marine","pct_change_2013_2016",0
"Open Ocean","KONA NIH","Marine","pct_change_2013_2019",0
"Open Ocean","KONA NIH","Marine","pct_change_2016_2019",0
"Open Ocean","KONA OAH","Marine","area_km2_2013",67.01
"Open Ocean","KONA OAH","Marine","area_km2_2016",67.01
"Open Ocean","KONA OAH","Marine","area_km2_2019",67.01
"Open Ocean","KONA OAH","Marine","change_km2_2013_2016",0
"Open Ocean","KONA OAH","Marine","change_km2_2013_2019",0
"Open Ocean","KONA OAH","Marine","change_km2_2016_2019",0
"Open Ocean","KONA OAH","Marine","dir_2013_2016",0
"Open Ocean","KONA OAH","Marine","dir_2013_2019",0
"Open Ocean","KONA OAH","Marine","dir_2016_2019",0
"Open Ocean","KONA OAH","Marine","pct_change_2013_2016",0
"Open Ocean","KONA OAH","Marine","pct_change_2013_2019",0
"Open Ocean","KONA OAH","Marine","pct_change_2016_2019",0
"Open Ocean","KOOLAU KAH","Marine","area_km2_2013",132.31
"Open Ocean","KOOLAU KAH","Marine","area_km2_2016",132.31
"Open Ocean","KOOLAU KAH","Marine","area_km2_2019",132.31
"Open Ocean","KOOLAU KAH","Marine","change_km2_2013_2016",0
"Open Ocean","KOOLAU KAH","Marine","change_km2_2013_2019",0
"Open Ocean","KOOLAU KAH","Marine","change_km2_2016_2019",0
"Open Ocean","KOOLAU KAH","Marine","dir_2013_2016",0
"Open Ocean","KOOLAU KAH","Marine","dir_2013_2019",0
"Open Ocean","KOOLAU KAH","Marine","dir_2016_2019",0
"Open Ocean","KOOLAU KAH","Marine","pct_change_2013_2016",0
"Open Ocean","KOOLAU KAH","Marine","pct_change_2013_2019",0
"Open Ocean","KOOLAU KAH","Marine","pct_change_2016_2019",0
"Open Ocean","KOOLAU KAU","Marine","area_km2_2013",101.75
"Open Ocean","KOOLAU KAU","Marine","area_km2_2016",101.75
"Open Ocean","KOOLAU KAU","Marine","area_km2_2019",101.75
"Open Ocean","KOOLAU KAU","Marine","change_km2_2013_2016",0
"Open Ocean","KOOLAU KAU","Marine","change_km2_2013_2019",0
"Open Ocean","KOOLAU KAU","Marine","change_km2_2016_2019",0
"Open Ocean","KOOLAU KAU","Marine","dir_2013_2016",0
"Open Ocean","KOOLAU KAU","Marine","dir_2013_2019",0
"Open Ocean","KOOLAU KAU","Marine","dir_2016_2019",0
"Open Ocean","KOOLAU KAU","Marine","pct_change_2013_2016",0
"Open Ocean","KOOLAU KAU","Marine","pct_change_2013_2019",0
"Open Ocean","KOOLAU KAU","Marine","pct_change_2016_2019",0
"Open Ocean","KOOLAU LAN","Marine","area_km2_2013",196.5
"Open Ocean","KOOLAU LAN","Marine","area_km2_2016",196.5
"Open Ocean","KOOLAU LAN","Marine","area_km2_2019",196.5
"Open Ocean","KOOLAU LAN","Marine","change_km2_2013_2016",0
"Open Ocean","KOOLAU LAN","Marine","change_km2_2013_2019",0
"Open Ocean","KOOLAU LAN","Marine","change_km2_2016_2019",0
"Open Ocean","KOOLAU LAN","Marine","dir_2013_2016",0
"Open Ocean","KOOLAU LAN","Marine","dir_2013_2019",0
"Open Ocean","KOOLAU LAN","Marine","dir_2016_2019",0
"Open Ocean","KOOLAU LAN","Marine","pct_change_2013_2016",0
"Open Ocean","KOOLAU LAN","Marine","pct_change_2013_2019",0
"Open Ocean","KOOLAU LAN","Marine","pct_change_2016_2019",0
"Open Ocean","KOOLAU MAU","Marine","area_km2_2013",74.54
"Open Ocean","KOOLAU MAU","Marine","area_km2_2016",74.54
"Open Ocean","KOOLAU MAU","Marine","area_km2_2019",74.54
"Open Ocean","KOOLAU MAU","Marine","change_km2_2013_2016",0
"Open Ocean","KOOLAU MAU","Marine","change_km2_2013_2019",0
"Open Ocean","KOOLAU MAU","Marine","change_km2_2016_2019",0
"Open Ocean","KOOLAU MAU","Marine","dir_2013_2016",0
"Open Ocean","KOOLAU MAU","Marine","dir_2013_2019",0
"Open Ocean","KOOLAU MAU","Marine","dir_2016_2019",0
"Open Ocean","KOOLAU MAU","Marine","pct_change_2013_2016",0
"Open Ocean","KOOLAU MAU","Marine","pct_change_2013_2019",0
"Open Ocean","KOOLAU MAU","Marine","pct_change_2016_2019",0
"Open Ocean","KOOLAU MOL","Marine","area_km2_2013",170.07
"Open Ocean","KOOLAU MOL","Marine","area_km2_2016",170.07
"Open Ocean","KOOLAU MOL","Marine","area_km2_2019",170.07
"Open Ocean","KOOLAU MOL","Marine","change_km2_2013_2016",0
